Deze csv werd beperkt tot 2000 resultaten.
Meer gegevens kunnen gevonden worden door de parameter 'pagina' toe te voegen aan de zoekstring.
 Eerste pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=1
 Laatste pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=76
 Volgende pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=2
id,type,naam,locatie,provincie,gemeente,deelgemeente,nummers,stijl,typologie,context,materiaal,plantensoort,datering,gga_motivatie,personen,gebeurtenissen,themas,geldig vanaf,geldig tot,geldigheid opmerkingen,besluiten,dataverantwoordelijke,toelatingsplichtige handelingen
128480,Vastgesteld bouwkundig erfgoed,Boerenwoning,Weitingstraat 8 (Aalter),Oost-Vlaanderen,Aalter,Bellem,,,boerenwoningen,,,,tweede kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
94878,Vastgesteld bouwkundig erfgoed,Hoeve,Weststraat 23 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,"boerenwoningen, hoeven, schuren",,,,vierde kwart 18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
79167,Vastgesteld bouwkundig erfgoed,Hoeve met losse bestanddelen,Westvoordestraat 33 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,"bijgebouwen, boerenwoningen, boomkapellen, hekken, hoeven, stallen",,,,voor WO I,,,"Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2010-09-30,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128481,Vastgesteld bouwkundig erfgoed,Hoeve met losse bestanddelen,Westvoordestraat 33 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,"bijgebouwen, boerenwoningen, boomkapellen, hekken, hoeven, stallen",,,,voor WO I,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
49214,Vastgesteld bouwkundig erfgoed,Parochiekerk Onze-Lieve-Vrouw van Bijstand of Hulp der Christenen,Wingenestraat (Aalter),Oost-Vlaanderen,Aalter,Aalter,,neogotiek,"hagen, kerkhoven, parochiekerken",,,,derde kwart 19de eeuw,,"Clarysse Jan August (Ontwerper), De Deken A. (Ontwerper)","Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
89294,Vastgesteld bouwkundig erfgoed,Kantschool van Sint-Maria-Aalter,Wingenestraat (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,"gebouwen voor secundair onderwijs, gevelniskapellen",,,,derde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128486,Vastgesteld bouwkundig erfgoed,Parochiekerk Onze-Lieve-Vrouw van Bijstand of Hulp der Christenen met kerkhof,Wingenestraat (Aalter),Oost-Vlaanderen,Aalter,Aalter,,neogotiek,"hagen, hekken, hekpijlers, kerkhoven, parochiekerken, snoeivormen",,,,derde kwart 19de eeuw,,"Clarysse Jan August (Ontwerper), De Deken A. (Ontwerper), Zens Mathias (Ontwerper)",Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
128487,Vastgesteld bouwkundig erfgoed,Kantschool van Sint-Maria-Aalter,Wingenestraat (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,"gevelniskapellen, onderwijsgebouwen",,,,derde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
63380,Vastgesteld bouwkundig erfgoed,Café De Smesse,Wingenestraat 12 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,cafés,,,,18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
57529,Vastgesteld bouwkundig erfgoed,Burgerhuizen,"Wingenestraat 28, 28A (Aalter)",Oost-Vlaanderen,Aalter,Aalter,,,burgerhuizen,,,,derde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128482,Vastgesteld bouwkundig erfgoed,Twee burgerhuizen,"Wingenestraat 28, 28A (Aalter)",Oost-Vlaanderen,Aalter,Aalter,,,burgerhuizen,,,,derde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
64406,Vastgesteld bouwkundig erfgoed,Pastorie,Wingenestraat 3 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,pastorieën,,,,"derde kwart 19de eeuw, voor WO I",,"Clarysse Jan August (Ontwerper), De Bosscher Joseph (Ontwerper)","Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128483,Vastgesteld bouwkundig erfgoed,Pastorie Onze-Lieve-Vrouw van Bijstand of Hulp der Christenenparochie met tuin,Wingenestraat 3 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,"pastorietuinen, pastorieën",,,Fagus sylvatica 'Atropunicea',"derde kwart 19de eeuw, vierde kwart 19de eeuw",,"Clarysse Jan August (Ontwerper), De Bosscher Joseph (Ontwerper)",Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
128484,Vastgesteld bouwkundig erfgoed,Dorpswoning,Wingenestraat 85 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,dorpswoningen,,,,,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
79534,Vastgesteld bouwkundig erfgoed,Dorpswoning,"Wingenestraat 85, 85A (Aalter)",Oost-Vlaanderen,Aalter,Aalter,,,dorpswoningen,,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
96177,Vastgesteld bouwkundig erfgoed,Korenwindmolen,Wingenestraat 87 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,molenaarswoningen,,,,"tweede kwart 19de eeuw, voor WO I",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128485,Vastgesteld bouwkundig erfgoed,Molenaarswoning,Wingenestraat 87 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,molenaarswoningen,,,,"tweede kwart 19de eeuw, voor WO I",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
96928,Vastgesteld bouwkundig erfgoed,Hoeve Bogaertstee,Zuttershoek 12 (Aalter),Oost-Vlaanderen,Aalter,Bellem,,,"boerenwoningen, hoeven met losse bestanddelen, schuren",,,,18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128488,Vastgesteld bouwkundig erfgoed,Hoeve Bogaertstee,Zuttershoek 12 (Aalter),Oost-Vlaanderen,Aalter,Bellem,,,"boerenwoningen, hoeven met losse bestanddelen, schuren",,,,18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
48858,Vastgesteld bouwkundig erfgoed,Hoeve losse bestanddelen,Zuttershoek 6 (Aalter),Oost-Vlaanderen,Aalter,Bellem,,,"boerenwoningen, hoeven met losse bestanddelen, schuren",,,,tweede kwart 17de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
95481,Vastgesteld bouwkundig erfgoed,Dorpswoning,Zwagershullestraat 14 (Aalter),Oost-Vlaanderen,Aalter,Bellem,,,dorpswoningen,,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128489,Vastgesteld bouwkundig erfgoed,Dorpswoning,Zwagershullestraat 14 (Aalter),Oost-Vlaanderen,Aalter,Bellem,,,dorpswoningen,,,,,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
97427,Vastgesteld bouwkundig erfgoed,Hoeve losse bestanddelen,Zwagershullestraat 20 (Aalter),Oost-Vlaanderen,Aalter,Bellem,,vakwerkbouw,"boerenwoningen, boomgaarden, hoeven",,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128490,Vastgesteld bouwkundig erfgoed,Hoeve met losse bestanddelen,Zwagershullestraat 20 (Aalter),Oost-Vlaanderen,Aalter,Bellem,,vakwerkbouw,"boerenwoningen, boomgaarden, hoeven met losse bestanddelen",,,,,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
84568,Vastgesteld bouwkundig erfgoed,Most Plasch Hoeve,Zwagershullestraat 5 (Aalter),Oost-Vlaanderen,Aalter,Bellem,,,"boerenwoningen, hoeven met losse bestanddelen",,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
120952,"Gebied geen archeologie, gewestelijk",Gebied 91,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
120953,"Gebied geen archeologie, gewestelijk",Gebied 92,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
120954,"Gebied geen archeologie, gewestelijk",Gebied 93,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
120955,"Gebied geen archeologie, gewestelijk",Gebied 94,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
120956,"Gebied geen archeologie, gewestelijk",Gebied 95,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
120957,"Gebied geen archeologie, gewestelijk",Gebied 96,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
120958,"Gebied geen archeologie, gewestelijk",Gebied 97,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
121449,"Gebied geen archeologie, gewestelijk",Gebied 593,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
121450,"Gebied geen archeologie, gewestelijk",Gebied 594,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
121451,"Gebied geen archeologie, gewestelijk",Gebied 595,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,digitaal hoogtemodel,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122339,"Gebied geen archeologie, gewestelijk",Gebied 1490,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122341,"Gebied geen archeologie, gewestelijk",Gebied 1492,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122821,"Gebied geen archeologie, gewestelijk",Gebied 1979,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122822,"Gebied geen archeologie, gewestelijk",Gebied 1980,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122942,"Gebied geen archeologie, gewestelijk",Gebied 2101,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,bodemkaart,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122943,"Gebied geen archeologie, gewestelijk",Gebied 2102,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,digitaal hoogtemodel,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122944,"Gebied geen archeologie, gewestelijk",Gebied 2103,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,digitaal hoogtemodel,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122945,"Gebied geen archeologie, gewestelijk",Gebied 2105,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,digitaal hoogtemodel,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122946,"Gebied geen archeologie, gewestelijk",Gebied 2106,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122947,"Gebied geen archeologie, gewestelijk",Gebied 2107,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122948,"Gebied geen archeologie, gewestelijk",Gebied 2108,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122949,"Gebied geen archeologie, gewestelijk",Gebied 2109,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,digitaal hoogtemodel,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122950,"Gebied geen archeologie, gewestelijk",Gebied 2110,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122951,"Gebied geen archeologie, gewestelijk",Gebied 2111,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,digitaal hoogtemodel,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122952,"Gebied geen archeologie, gewestelijk",Gebied 2112,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,digitaal hoogtemodel,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122953,"Gebied geen archeologie, gewestelijk",Gebied 2113,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,digitaal hoogtemodel,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
122954,"Gebied geen archeologie, gewestelijk",Gebied 2114,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
124035,"Gebied geen archeologie, gewestelijk",Gebied 3214,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologisch onderzoek,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
124369,"Gebied geen archeologie, gewestelijk",Gebied 3559,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologisch onderzoek,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
124370,"Gebied geen archeologie, gewestelijk",Gebied 3560,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologisch onderzoek,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
124728,"Gebied geen archeologie, gewestelijk",Gebied 3932,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,"bodemkaart, digitaal hoogtemodel",,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
124775,"Gebied geen archeologie, gewestelijk",Gebied 3980,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologienota,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
124782,"Gebied geen archeologie, gewestelijk",Gebied 3987,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologienota,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
125044,"Gebied geen archeologie, gewestelijk",Gebied 4257,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologisch onderzoek,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
125045,"Gebied geen archeologie, gewestelijk",Gebied 4258,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologisch onderzoek,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
125131,"Gebied geen archeologie, gewestelijk",Gebied 4345,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologisch onderzoek,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
125146,"Gebied geen archeologie, gewestelijk",Gebied 4360,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologienota,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
125611,"Gebied geen archeologie, gewestelijk",Gebied 4840,Aarschot (Vlaams-Brabant),Vlaams-Brabant,Aarschot,Onbepaald,,,,,,,,archeologienota,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
125758,"Gebied geen archeologie, gewestelijk",Gebied 5006,"Aarschot, Scherpenheuvel-Zichem (Vlaams-Brabant)",Vlaams-Brabant,"Aarschot, Scherpenheuvel-Zichem",Onbepaald,,,,,,,,nota,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
125762,"Gebied geen archeologie, gewestelijk",Gebied 5010,"Aarschot, Holsbeek, Leuven, Rotselaar (Vlaams-Brabant)",Vlaams-Brabant,"Aarschot, Holsbeek, Leuven, Rotselaar",Onbepaald,,,,,,,,archeologienota,,Vaststelling GGA 12,,2019-11-25,,,14870,Agentschap Onroerend Erfgoed,nee
